V30	2	0.8953030009114055	33.4	0	200293.94332755005	200311.98243455004	363.58616888	3	2	5	100001
V31	2	0.8953030009114055	33.4	0	404.0920387788904	408.11219879589044	413.63235881285107	9	2	5	100001
V32	2	0.8953030009114055	33.4	0	362.96261229780106	380.6128304078011	404.79815246781936	1	3	5	100001
V33	1	0.3718281	21.1	0	366.97372338102565	383.87906082102563	400.784398261	2	3	5	100002
V34	1	0.3718281	21.1	0	384.68616888000406	409.48260205000406	426.38793949	3	2	5	100002
V35	1	0.3718281	21.1	0	398.00689706998816	402.58958901598817	408.03228096199996	10	2	5	100002
V36	1	0.3718281	21.1	0	430.63228096200584	432.96425529400585	436.796229626	10	1	5	100002
V37	1	0.3718281	21.1	0	436.2323588128643	442.56562521186424	449.7588916108511	9	2	5	100002
V38	1	0.3718281	21.1	0	421.88439826100233	447.97906082100235	474.07372338100004	2	2	5	100002
V39	1	0.3718281	21.1	0	459.39622962600686	465.08949602500684	472.282762424	10	2	5	100002
V40	1	0.3718281	21.1	0	394.9358297190177	425.4544851090177	451.5491476690258	4	2	5	100002
V41	1	0.3718281	21.1	0	447.4879394899718	465.89327692997176	484.29861437	3	2	5	100002
V42	1	0.3718281	21.1	0	425.89815246780773	437.4168078578077	440.1225815248194	1	1	5	100002
V43	1	0.3718281	21.1	0	472.358891610843	478.05215800984297	485.24542440885114	9	1	5	100002
V44	1	0.3718281	21.1	0	494.8827624240092	501.4259183710092	509.46907431799997	10	2	5	100002
V45	1	0.3718281	21.1	0	461.22258152482584	476.1505774148258	491.07857330481943	1	2	5	100002
V46	1	0.3718281	21.1	0	505.3986143700028	520.3266102600028	535.25460615	3	2	5	100002
V47	1	0.3718281	21.1	0	495.1737233810424	510.1017192710424	525.029715161	2	1	5	100002
V48	1	0.3718281	21.1	0	507.84542440886054	514.0602617698605	521.7750991308511	9	2	5	100002
V49	1	0.3718281	21.1	0	505.80691005804493	515.399365780045	518.5910700020258	4	2	5	100003
V50	1	0.3718281	21.1	0	472.6491476690176	480.1882546690176	484.7069100580258	4	2	5	100001
V51	1	0.3718281	21.1	0	544.3750991308113	548.7209599628113	554.5668207948511	9	2	5	100002
V52	1	0.3718281	21.1	0	563.1300417840068	568.8233081830068	576.016574582	10	2	5	100002
V53	1	0.3718281	21.1	0	532.0690743179887	535.5495580509887	540.530041784	10	2	5	100002
V54	1	0.3718281	21.1	0	512.178573304817	527.106569194817	542.0345650848194	1	1	5	100002
V55	1	0.3718281	21.1	0	546.1297151609621	561.0577110509621	575.9857069410001	2	3	5	100002
V56	1	0.3718281	21.1	0	598.6165745820336	604.3098409810336	612.14310738	10	2	5	100001
V57	1	0.3718281	21.1	0	539.6910700020081	577.6660324420081	603.7606950020258	4	2	5	100002
V58	1	0.3718281	21.1	0	577.1668207948584	580.2900187138584	585.5532166328511	9	2	5	100001
V59	1	0.3718281	21.1	0	563.1345650847898	581.5399025247898	599.9452399648195	1	2	5	100002
V60	1	0.3718281	21.1	0	556.3546061499987	578.3937131499988	600.4328201500001	3	2	5	100002
V61	1	0.3718281	21.1	0	634.743107380005	639.3257993260049	645.4084912719999	10	2	5	100001
V62	1	0.3718281	21.1	0	608.1532166328245	612.1315260038245	617.6098353748511	9	1	5	100001
V63	1	0.3718281	21.1	0	640.2098353748707	644.1881447458708	649.666454116851	9	2	5	100001
V64	1	0.3718281	21.1	0	597.0857069409658	600.7359250519658	611.4212471120001	2	2	5	100001
